playerID,yearID,stint,teamID,league,position,gamesPlayed,putouts,assists,errors,doublePlays,filedingID
mulle01,1872,1,CL1,NA,OF,1,2,0,3,0,430
murnati01,1872,1,MID,NA,1B,24,309,0,41,6,431
nelsoca01,1872,2,BR1,NA,2B,9,17,28,10,0,432
nelsoca01,1872,2,BR1,NA,3B,3,4,5,1,0,433
nelsoca01,1872,1,TRO,NA,OF,3,7,0,0,0,434
nelsoca01,1872,2,BR1,NA,OF,8,19,0,6,0,435
nelsoca01,1872,1,TRO,NA,SS,1,1,2,2,0,436
orour01,1872,1,BR1,NA,P,1,0,0,1,0,437
orourji01,1872,1,MID,NA,3B,2,7,3,1,0,438
orourji01,1872,1,MID,NA,C,8,21,5,11,1,439
orourji01,1872,1,MID,NA,SS,16,16,54,26,1,440
paborch01,1872,1,CL1,NA,OF,20,43,1,7,1,441
paborch01,1872,1,CL1,NA,P,2,1,4,1,0,442
patteda01,1872,1,BR1,NA,1B,1,8,0,1,0,443
patteda01,1872,1,BR1,NA,OF,11,27,3,4,0,444
pearcdi01,1872,1,NY2,NA,OF,2,2,0,0,0,445
pearcdi01,1872,1,NY2,NA,SS,42,35,142,34,12,446
pikeli01,1872,1,BL1,NA,2B,24,55,49,27,7,447
pikeli01,1872,1,BL1,NA,3B,9,17,19,16,2,448
pikeli01,1872,1,BL1,NA,OF,25,35,0,5,0,449
prattal01,1872,1,CL1,NA,OF,6,1,0,0,0,450
prattal01,1872,1,CL1,NA,P,15,8,11,6,3,451
radcljo01,1872,1,BL1,NA,2B,1,1,1,0,0,452
radcljo01,1872,1,BL1,NA,3B,6,13,9,8,0,453
radcljo01,1872,1,BL1,NA,SS,50,66,156,66,9,454
reachal01,1872,1,PH1,NA,1B,4,51,0,2,3,455
reachal01,1872,1,PH1,NA,OF,20,29,4,2,2,456
reachbo01,1872,1,WS3,NA,SS,2,2,6,3,0,457
remseja01,1872,1,BR2,NA,OF,37,90,5,25,2,458
robinva01,1872,1,WS3,NA,OF,7,5,1,2,0,459
rogerfr01,1872,1,BS1,NA,1B,6,62,0,6,2,460
rogerfr01,1872,1,BS1,NA,OF,41,45,4,13,1,461
schafha01,1872,1,BS1,NA,3B,43,73,117,49,5,462
schafha01,1872,1,BS1,NA,C,2,2,0,2,0,463
schafha01,1872,1,BS1,NA,OF,5,7,1,1,0,464
selmafr01,1872,1,WS3,NA,3B,2,5,6,7,3,465
selmafr01,1872,1,WS3,NA,C,7,20,6,7,1,466
senseco01,1872,1,PH1,NA,OF,1,0,0,0,0,467
simmojo01,1872,1,CL1,NA,1B,15,133,3,9,11,468
simmojo01,1872,1,CL1,NA,OF,3,0,0,0,0,469
snydeji01,1872,1,BR1,NA,C,1,2,1,0,0,470
snydeji01,1872,1,BR1,NA,OF,1,1,0,0,0,471
snydeji01,1872,1,BR1,NA,SS,25,29,100,40,2,472
snydejo01,1872,1,BR1,NA,OF,9,25,3,8,0,473
spaldal01,1872,1,BS1,NA,OF,7,1,0,0,0,474
spaldal01,1872,1,BS1,NA,P,48,28,101,14,2,475
spenc01,1872,1,WS4,NA,SS,1,0,3,4,0,476
startjo01,1872,1,NY2,NA,1B,55,509,0,24,26,477
stearbi01,1872,1,WS4,NA,P,11,3,12,7,0,478
studlse01,1872,1,WS4,NA,OF,5,12,0,9,0,479
suttoez01,1872,1,CL1,NA,3B,22,47,42,35,2,480
swandma01,1872,1,BR1,NA,1B,1,13,1,0,0,481
swandma01,1872,1,BR1,NA,2B,1,3,1,0,0,482
swandma01,1872,1,BR1,NA,3B,8,16,14,18,0,483
swandma01,1872,1,BR1,NA,OF,4,13,0,8,0,484
sweasch01,1872,1,CL1,NA,2B,11,30,35,13,3,485
sweasch01,1872,1,CL1,NA,OF,1,5,0,0,0,486
thakeal01,1872,1,BR2,NA,2B,1,3,0,0,0,487
thakeal01,1872,1,BR2,NA,OF,18,41,1,10,0,488
tippeji01,1872,1,MID,NA,3B,5,5,15,9,1,489
tippeji01,1872,1,MID,NA,OF,19,32,3,10,0,490
treacfr01,1872,1,PH1,NA,OF,47,93,3,22,1,491
waterfr01,1872,1,WS3,NA,3B,7,15,28,8,3,492
waterfr01,1872,1,WS3,NA,C,2,3,1,2,0,493
whitede01,1872,1,CL1,NA,2B,7,16,22,9,4,494
whitede01,1872,1,CL1,NA,C,14,61,14,10,5,495
whitede01,1872,1,CL1,NA,OF,5,5,1,4,0,496
whitewa01,1872,1,WS4,NA,3B,9,27,35,10,2,497
whitewa01,1872,1,WS4,NA,SS,1,3,5,3,0,498
woltery01,1872,1,CL1,NA,OF,11,6,1,2,0,499
woltery01,1872,1,CL1,NA,P,12,1,8,9,1,500
woodji01,1872,1,TRO,NA,2B,25,83,57,18,4,501
woodji01,1872,2,BR1,NA,2B,7,23,19,8,1,502
worthhe01,1872,1,BR2,NA,OF,1,1,0,0,0,503
wrighge01,1872,1,BS1,NA,SS,48,87,193,54,25,504
wrighha01,1872,1,BS1,NA,OF,48,67,4,11,1,505
wrighha01,1872,1,BS1,NA,P,7,1,5,1,1,506
yeatmbi01,1872,1,WS4,NA,OF,1,0,0,1,0,507
yorkto01,1872,1,BL1,NA,OF,51,145,7,14,2,508
zettlge01,1872,1,TRO,NA,OF,8,5,0,1,0,509
zettlge01,1872,2,BR1,NA,OF,1,1,1,0,1,510
zettlge01,1872,1,TRO,NA,P,25,8,34,10,0,511
zettlge01,1872,2,BR1,NA,P,9,4,18,5,1,512
addybo01,1873,1,PH2,NA,2B,10,24,23,8,2,513
addybo01,1873,2,BS1,NA,OF,31,30,3,11,0,514
allisar01,1873,1,ELI,NA,1B,3,27,0,6,0,515
allisar01,1873,1,ELI,NA,C,1,5,1,1,0,516
allisar01,1873,1,ELI,NA,OF,21,37,2,7,1,517
allisdo01,1873,1,ELI,NA,C,18,47,17,15,3,518
allisdo01,1873,2,NY2,NA,C,11,49,10,9,1,519
allisdo01,1873,1,ELI,NA,OF,3,1,0,1,0,520
allisdo01,1873,2,NY2,NA,OF,1,0,0,0,0,521
ansonca01,1873,1,PH1,NA,1B,36,396,9,34,19,522
ansonca01,1873,1,PH1,NA,2B,3,4,5,7,1,523
ansonca01,1873,1,PH1,NA,3B,11,27,16,10,1,524
ansonca01,1873,1,PH1,NA,C,3,7,1,1,0,525
ansonca01,1873,1,PH1,NA,OF,3,6,1,1,0,526
atkined01,1873,1,WS5,NA,OF,2,1,0,0,0,527
austihe01,1873,1,ELI,NA,OF,23,35,4,15,1,528
barloto01,1873,1,BR2,NA,2B,1,0,0,0,0,529
barloto01,1873,1,BR2,NA,C,55,157,58,67,2,530
barloto01,1873,1,BR2,NA,SS,1,1,2,1,0,531
barnero01,1873,1,BS1,NA,2B,47,167,168,58,22,532
barnero01,1873,1,BS1,NA,3B,13,31,29,16,4,533
barrebi01,1873,1,BL1,NA,OF,1,0,0,0,0,534
barrebi01,1873,1,BL1,NA,SS,1,3,1,2,0,535
battijo01,1873,1,PH1,NA,OF,1,1,1,1,0,536
bealsto01,1873,1,WS5,NA,2B,26,101,81,27,16,537
bealsto01,1873,1,WS5,NA,C,13,26,12,9,1,538
bealsto01,1873,1,WS5,NA,OF,1,1,0,0,0,539
bechtge01,1873,1,PH2,NA,OF,52,84,9,16,2,540
bechtge01,1873,1,PH2,NA,P,3,1,3,2,0,541
bellast01,1873,1,NY2,NA,2B,3,0,1,0,0,542
bellast01,1873,1,NY2,NA,3B,7,13,8,22,3,543
bielaos01,1873,1,WS5,NA,OF,38,64,7,21,0,544
birdsda01,1873,1,BS1,NA,OF,3,1,0,4,0,545
boothed01,1873,1,ELI,NA,2B,1,2,4,3,0,546
boothed01,1873,1,ELI,NA,OF,17,27,1,5,0,547
boothed01,1873,2,BR2,NA,OF,16,23,3,7,0,548
boydbi01,1873,1,BR2,NA,3B,8,13,18,7,1,549
boydbi01,1873,1,BR2,NA,OF,43,38,10,19,1,550
brainas01,1873,1,BL1,NA,2B,1,0,2,1,0,551
brainas01,1873,1,BL1,NA,OF,2,0,0,0,0,552
brainas01,1873,1,BL1,NA,P,14,2,14,4,0,553
brittji01,1873,1,BR2,NA,OF,3,3,0,0,0,554
brittji01,1873,1,BR2,NA,P,54,12,71,31,0,555
burdoja01,1873,1,BR2,NA,2B,55,170,166,76,21,556
burdoja01,1873,1,BR2,NA,C,2,0,0,0,0,557
campbhu01,1873,1,ELI,NA,2B,1,2,4,1,0,558
campbhu01,1873,1,ELI,NA,OF,1,0,0,0,0,559
campbhu01,1873,1,ELI,NA,P,19,6,41,20,0,560
campbhu01,1873,1,ELI,NA,SS,1,0,2,0,0,561
campbmi02,1873,1,ELI,NA,1B,18,225,2,18,5,562
campbmi02,1873,1,ELI,NA,OF,1,4,0,0,0,563
campbmi02,1873,1,ELI,NA,SS,3,8,8,6,0,564
careyto01,1873,1,BL1,NA,2B,54,134,134,49,22,565
careyto01,1873,1,BL1,NA,3B,4,1,5,4,0,566
careyto01,1873,1,BL1,NA,SS,3,2,13,2,0,567
clappjo01,1873,1,PH1,NA,2B,1,0,2,2,0,568
clappjo01,1873,1,PH1,NA,C,43,182,34,22,2,569
clappjo01,1873,1,PH1,NA,OF,1,0,0,0,0,570
clappjo01,1873,1,PH1,NA,SS,6,1,15,7,0,571
clintji01,1873,1,ELI,NA,3B,9,25,21,20,1,572
cranefr01,1873,1,ELI,NA,2B,1,2,2,2,0,573
cravebi01,1873,1,BL1,NA,1B,3,17,0,0,1,574
cravebi01,1873,1,BL1,NA,C,22,78,21,9,2,575
cravebi01,1873,1,BL1,NA,OF,7,10,0,0,0,576
cravebi01,1873,1,BL1,NA,SS,15,24,45,20,5,577
cummica01,1873,1,BL1,NA,P,42,20,41,16,2,578
cuthbne01,1873,1,PH2,NA,OF,51,110,2,20,1,579
dehlmhe01,1873,1,BR2,NA,1B,54,682,9,53,21,580
dehlmhe01,1873,1,BR2,NA,SS,1,0,1,0,0,581
devliji01,1873,1,PH2,NA,1B,12,118,4,8,9,582
devliji01,1873,1,PH2,NA,3B,6,8,11,12,1,583
devliji01,1873,1,PH2,NA,OF,1,1,1,0,0,584
devliji01,1873,1,PH2,NA,SS,5,4,6,6,0,585
donnepe01,1873,1,WS5,NA,2B,12,36,36,10,1,586
donnepe01,1873,1,WS5,NA,3B,1,0,0,0,0,587
donnepe01,1873,1,WS5,NA,OF,6,13,1,4,0,588
donnepe01,1873,1,WS5,NA,SS,13,16,38,15,4,589
doschhe01,1873,1,BR2,NA,OF,1,1,0,1,0,590
eggleda01,1873,1,NY2,NA,3B,1,0,0,1,0,591
eggleda01,1873,1,NY2,NA,OF,53,119,6,20,1,592
eland01,1873,1,BL4,NA,OF,1,2,0,1,0,593
farrojo01,1873,1,ELI,NA,1B,1,6,0,2,0,594
farrojo01,1873,1,ELI,NA,C,9,26,9,17,0,595
farrojo01,1873,1,ELI,NA,OF,3,2,0,0,0,596
farrojo01,1873,1,ELI,NA,SS,1,0,2,2,0,597
fergubo01,1873,1,BR2,NA,3B,50,109,211,104,9,598
fergubo01,1873,1,BR2,NA,P,4,0,4,1,0,599
fishech01,1873,1,PH1,NA,1B,1,9,1,1,2,600
fishech01,1873,1,PH1,NA,2B,3,3,4,3,0,601
fishech01,1873,1,PH1,NA,OF,45,72,12,29,3,602
fishech01,1873,1,PH1,NA,P,13,8,8,4,0,603
fislewe01,1873,1,PH1,NA,1B,10,72,2,13,3,604
fislewe01,1873,1,PH1,NA,2B,36,99,113,36,19,605
fleetfr01,1873,1,ELI,NA,1B,1,11,0,0,0,606
fleetfr01,1873,1,ELI,NA,2B,9,26,25,8,1,607
fleetfr01,1873,1,ELI,NA,3B,2,6,8,4,0,608
fleetfr01,1873,1,ELI,NA,P,3,4,7,0,0,609
fleetfr01,1873,1,ELI,NA,SS,9,10,32,14,1,610
forceda01,1873,1,BL1,NA,3B,34,59,73,29,1,611
forceda01,1873,1,BL1,NA,P,3,0,1,0,0,612
forceda01,1873,1,BL1,NA,SS,17,32,61,18,5,613
frencbi01,1873,1,BL4,NA,1B,2,19,0,2,0,614
frencbi01,1873,1,BL4,NA,3B,1,1,1,1,0,615
frencbi01,1873,1,BL4,NA,OF,2,2,1,2,0,616
frencbi01,1873,1,BL4,NA,P,1,0,0,0,0,617
fulmech01,1873,1,PH2,NA,1B,1,5,0,1,0,618
fulmech01,1873,1,PH2,NA,C,1,0,0,0,0,619
fulmech01,1873,1,PH2,NA,P,2,1,1,1,0,620
fulmech01,1873,1,PH2,NA,SS,49,81,220,75,15,621
gedneco01,1873,1,NY2,NA,OF,53,185,10,30,4,622
gerhajo01,1873,1,WS5,NA,SS,13,9,40,21,4,623
glennjo01,1873,1,WS5,NA,1B,39,384,4,30,20,624
goldswa01,1873,1,BL4,NA,2B,1,1,3,2,0,625
greasjo01,1873,1,WS5,NA,P,7,5,6,5,1,626
hallge01,1873,1,BL1,NA,OF,35,87,2,17,0,627
hastisc01,1873,1,BL1,NA,2B,1,1,1,1,0,628
hastisc01,1873,1,BL1,NA,C,19,81,10,11,2,629
hastisc01,1873,1,BL1,NA,OF,12,18,0,2,0,630
hatfijo01,1873,1,NY2,NA,2B,11,29,20,11,1,631
hatfijo01,1873,1,NY2,NA,3B,45,105,84,65,5,632
hatfijo01,1873,1,NY2,NA,OF,1,0,0,0,0,633
hicksna01,1873,1,NY2,NA,C,28,170,23,52,4,634
highadi01,1873,1,NY2,NA,2B,18,35,25,22,8,635
highadi01,1873,1,NY2,NA,C,17,100,17,22,1,636
highadi01,1873,1,NY2,NA,OF,19,15,0,6,0,637
hinespa01,1873,1,WS5,NA,2B,2,8,11,3,3,638
hinespa01,1873,1,WS5,NA,C,1,2,0,1,0,639
hinespa01,1873,1,WS5,NA,OF,36,83,4,22,0,640
holdsji01,1873,1,NY2,NA,SS,53,78,146,65,10,641
holliho01,1873,1,WS5,NA,2B,2,2,4,1,1,642
holliho01,1873,1,WS5,NA,OF,30,65,5,14,0,643
hoopemi01,1873,1,BL4,NA,C,1,3,1,3,0,644
hoopemi01,1873,1,BL4,NA,OF,2,5,0,1,0,645
johnsto01,1873,1,BL4,NA,OF,1,0,0,1,0,646
jones01,1873,1,BL4,NA,OF,1,4,0,1,0,647
kernajo01,1873,1,BL4,NA,2B,1,3,4,3,0,648
kernajo01,1873,1,BL4,NA,OF,1,4,0,0,0,649
kesslhe01,1873,1,BR2,NA,1B,1,14,1,2,0,650
kohlehe01,1873,1,BL4,NA,1B,1,4,0,0,0,651
kohlehe01,1873,1,BL4,NA,3B,6,18,6,11,0,652
kohlehe01,1873,1,BL4,NA,C,1,2,0,2,0,653
kohlehe01,1873,1,BL4,NA,OF,1,0,0,0,0,654
laughbe01,1873,1,ELI,NA,2B,12,36,38,28,6,655
lennobi01,1873,1,BL4,NA,1B,4,49,0,3,0,656
lennobi01,1873,1,BL4,NA,3B,1,2,1,1,0,657
lennobi01,1873,1,BL4,NA,C,1,3,0,2,0,658
leonaan01,1873,1,BS1,NA,1B,2,2,0,2,0,659
leonaan01,1873,1,BS1,NA,2B,12,30,31,11,6,660
leonaan01,1873,1,BS1,NA,OF,45,79,16,38,1,661
leonaan01,1873,1,BS1,NA,SS,1,1,6,1,0,662
lovetle01,1873,1,ELI,NA,P,1,0,1,1,0,663
mackde01,1873,1,PH2,NA,1B,42,429,8,30,20,664
mackde01,1873,1,PH2,NA,2B,1,6,2,0,0,665
mackde01,1873,1,PH2,NA,OF,4,3,1,1,0,666
mackde01,1873,1,PH2,NA,SS,3,2,12,2,0,667
malonfe01,1873,1,PH2,NA,C,53,198,48,28,7,668
malonfe01,1873,1,PH2,NA,SS,1,1,0,2,0,669
mannija01,1873,1,BS1,NA,1B,29,306,10,20,14,670
mannija01,1873,1,BS1,NA,OF,5,7,0,4,0,671
martiph01,1873,1,NY2,NA,OF,30,17,0,8,0,672
martiph01,1873,1,NY2,NA,P,6,0,3,7,0,673
mathebo01,1873,1,NY2,NA,OF,5,2,0,1,0,674
mathebo01,1873,1,NY2,NA,P,52,27,58,27,1,675
mcbridi01,1873,1,PH1,NA,OF,11,4,0,5,0,676
mcbridi01,1873,1,PH1,NA,P,46,22,60,15,2,677
mcdoo01,1873,1,BL4,NA,P,1,0,4,1,0,678
mcgeami01,1873,1,PH1,NA,3B,1,0,0,0,0,679
mcgeami01,1873,1,PH1,NA,C,13,34,8,11,0,680
mcgeami01,1873,1,PH1,NA,SS,44,60,147,50,9,681
mcmuljo01,1873,1,PH1,NA,OF,51,117,3,25,1,682
mcmuljo01,1873,1,PH1,NA,P,1,0,3,1,0,683
mcveyca01,1873,1,BL1,NA,1B,3,13,0,2,2,684
mcveyca01,1873,1,BL1,NA,2B,4,12,5,6,0,685
mcveyca01,1873,1,BL1,NA,3B,2,4,1,5,0,686
mcveyca01,1873,1,BL1,NA,C,25,82,15,10,0,687
mcveyca01,1873,1,BL1,NA,OF,6,13,0,2,0,688
mcveyca01,1873,1,BL1,NA,SS,5,11,18,4,0,689
meyerle01,1873,1,PH2,NA,3B,48,86,108,67,7,690
meyerle01,1873,1,PH2,NA,SS,1,0,0,0,0,691
millsev01,1873,1,BL1,NA,1B,53,515,8,28,14,692
millsev01,1873,1,BL1,NA,OF,1,2,0,0,0,693
murnati01,1873,1,PH1,NA,1B,10,81,4,12,1,694
murnati01,1873,1,PH1,NA,2B,6,12,9,5,0,695
murnati01,1873,1,PH1,NA,OF,30,49,2,13,0,696
nelsoca01,1873,1,NY2,NA,1B,1,2,0,0,0,697
nelsoca01,1873,1,NY2,NA,2B,27,59,54,17,4,698
nelsoca01,1873,1,NY2,NA,3B,5,6,11,7,1,699
nelsoca01,1873,1,NY2,NA,C,1,2,1,0,0,700
nelsoca01,1873,1,NY2,NA,OF,6,4,0,1,0,701
nevinal01,1873,1,ELI,NA,3B,12,11,22,24,0,702
nevinal01,1873,1,ELI,NA,OF,1,1,0,0,0,703
orourji01,1873,1,BS1,NA,1B,32,350,11,33,18,704
orourji01,1873,1,BS1,NA,C,9,27,4,4,2,705
orourji01,1873,1,BS1,NA,OF,22,19,4,11,0,706
paborch01,1873,1,BR2,NA,OF,55,138,4,34,1,707
pearcdi01,1873,1,BR2,NA,1B,1,1,0,0,0,708
pearcdi01,1873,1,BR2,NA,2B,1,0,0,1,0,709
pearcdi01,1873,1,BR2,NA,SS,55,36,233,76,10,710
phelpne01,1873,1,NY2,NA,1B,1,1,0,0,0,711
phelpne01,1873,1,NY2,NA,OF,1,0,0,0,0,712
pikeli01,1873,1,BL1,NA,2B,2,6,0,1,0,713
pikeli01,1873,1,BL1,NA,OF,56,47,10,24,5,714
popplge01,1873,1,BL4,NA,OF,1,1,0,0,0,715
popplge01,1873,1,BL4,NA,SS,1,0,1,1,0,716
radcljo01,1873,1,BL1,NA,2B,1,1,2,0,0,717
radcljo01,1873,1,BL1,NA,3B,24,36,79,36,2,718
radcljo01,1873,1,BL1,NA,SS,23,35,56,35,3,719
reachal01,1873,1,PH1,NA,2B,9,12,25,5,2,720
reachal01,1873,1,PH1,NA,OF,7,17,3,1,0,721
reachbo01,1873,1,WS5,NA,SS,1,1,3,4,0,722
remseja01,1873,1,BR2,NA,OF,50,102,5,25,2,723
rogerfr01,1873,1,BS1,NA,1B,1,13,0,3,1,724
ryanjo01,1873,1,PH2,NA,1B,1,7,1,2,1,725
ryanjo01,1873,1,PH2,NA,OF,1,2,0,0,0,726
saylo01,1873,1,BL4,NA,OF,1,4,0,0,0,727
saylo01,1873,1,BL4,NA,SS,2,3,7,5,0,728
schafha01,1873,1,BS1,NA,3B,47,90,79,62,7,729
schafha01,1873,1,BS1,NA,OF,13,28,2,8,1,730
selmafr01,1873,1,BL4,NA,P,1,0,0,1,0,731
senseco01,1873,1,PH1,NA,1B,1,0,0,0,0,732
senseco01,1873,1,PH1,NA,OF,19,42,1,9,0,733
sheppjo01,1873,1,BL4,NA,C,1,2,1,2,0,734
sheppjo01,1873,1,BL4,NA,OF,2,3,0,3,0,735
simpsma01,1873,1,BL4,NA,2B,3,4,15,5,0,736
simpsma01,1873,1,BL4,NA,C,1,3,2,2,0,737
smithbi01,1873,1,BL4,NA,2B,1,2,3,3,0,738
smithbi01,1873,1,BL4,NA,C,2,6,2,2,0,739
smithbi01,1873,1,BL4,NA,OF,3,3,0,3,0,740
smithjo01,1873,1,BL4,NA,OF,2,1,0,1,0,741
smithjo01,1873,1,BL4,NA,SS,3,7,10,5,0,742
snydepo01,1873,1,WS5,NA,C,28,96,44,25,3,743
snydepo01,1873,1,WS5,NA,OF,3,1,0,0,0,744
spaldal01,1873,1,BS1,NA,OF,13,1,0,1,0,745
spaldal01,1873,1,BS1,NA,P,60,40,131,29,2,746
startjo01,1873,1,NY2,NA,1B,53,413,18,26,19,747
startjo01,1873,1,NY2,NA,OF,2,0,0,0,0,748
stearbi01,1873,1,WS5,NA,P,32,17,27,16,1,749
strated01,1873,1,BL4,NA,OF,1,0,0,0,0,750
strated01,1873,1,BL4,NA,P,3,0,3,3,0,751
suttoez01,1873,1,PH1,NA,2B,2,1,2,3,0,752
suttoez01,1873,1,PH1,NA,3B,43,74,113,45,3,753
suttoez01,1873,1,PH1,NA,SS,8,13,18,12,2,754
swandma01,1873,1,ELI,NA,1B,2,20,0,2,0,755
sweasch01,1873,1,BS1,NA,2B,1,1,4,2,0,756
treacfr01,1873,1,PH2,NA,OF,51,108,10,35,4,757
wallho01,1873,1,WS5,NA,SS,1,0,0,0,0,758
waterfr01,1873,1,WS5,NA,3B,2,3,2,2,0,759
waterfr01,1873,1,WS5,NA,OF,4,3,2,3,0,760
waterfr01,1873,1,WS5,NA,SS,9,13,24,23,0,761
whitede01,1873,1,BS1,NA,C,56,229,44,50,4,762
whitede01,1873,1,BS1,NA,OF,9,4,1,2,0,763
whitewa01,1873,1,WS5,NA,3B,37,85,108,76,9,764
whitewa01,1873,1,WS5,NA,SS,3,3,9,2,0,765
woltery01,1873,1,ELI,NA,P,1,0,2,0,0,766
woodhre01,1873,1,BL4,NA,SS,1,1,8,1,0,767
woodji01,1873,1,PH2,NA,2B,42,141,115,45,27,768
wordsfa01,1873,1,ELI,NA,OF,1,1,0,0,0,769
wordsfa01,1873,1,ELI,NA,SS,11,8,37,25,1,770
wrighge01,1873,1,BS1,NA,SS,59,89,244,79,16,771
wrighha01,1873,1,BS1,NA,OF,58,61,11,14,1,772
wrighha01,1873,1,BS1,NA,P,13,2,3,2,1,773
yorkto01,1873,1,BL1,NA,OF,57,180,10,28,1,774
zettlge01,1873,1,PH2,NA,1B,1,1,0,0,0,775
zettlge01,1873,1,PH2,NA,P,51,22,93,18,4,776
addybo01,1874,1,HR1,NA,2B,45,125,139,48,7,777
addybo01,1874,1,HR1,NA,3B,5,10,10,15,0,778
addybo01,1874,1,HR1,NA,SS,1,0,1,2,0,779
allisdo01,1874,1,NY2,NA,2B,1,1,0,1,0,780
allisdo01,1874,1,NY2,NA,C,34,161,25,40,2,781
allisdo01,1874,1,NY2,NA,OF,47,28,4,8,0,782
ansonca01,1874,1,PH1,NA,1B,24,229,5,16,9,783
ansonca01,1874,1,PH1,NA,3B,20,38,33,21,2,784
ansonca01,1874,1,PH1,NA,C,1,0,0,0,0,785
ansonca01,1874,1,PH1,NA,OF,8,11,1,4,0,786
ansonca01,1874,1,PH1,NA,SS,6,5,18,8,0,787
barloto01,1874,1,HR1,NA,SS,32,65,126,42,4,788
barnero01,1874,1,BS1,NA,2B,51,160,167,55,31,789
barnero01,1874,1,BS1,NA,OF,1,1,0,2,0,790
barnibi01,1874,1,HR1,NA,C,30,111,18,47,0,791
barnibi01,1874,1,HR1,NA,OF,29,26,5,19,2,792
barnibi01,1874,1,HR1,NA,SS,1,0,0,2,0,793
battijo01,1874,1,PH1,NA,2B,41,111,124,54,20,794
battijo01,1874,1,PH1,NA,OF,7,13,1,6,0,795
battijo01,1874,1,PH1,NA,SS,5,10,11,9,0,796
bealsto01,1874,1,BS1,NA,2B,12,29,33,11,2,797
bealsto01,1874,1,BS1,NA,OF,9,6,2,4,0,798
bechtge01,1874,1,PH2,NA,OF,28,38,0,14,0,799
bechtge01,1874,1,PH2,NA,P,6,2,6,9,0,800
bielaos01,1874,1,BL1,NA,1B,1,3,0,1,0,801
bielaos01,1874,1,BL1,NA,OF,43,65,10,18,1,802
boardfr01,1874,1,BL1,NA,OF,1,0,0,0,0,803
bondto01,1874,1,BR2,NA,P,55,27,137,31,1,804
boothed01,1874,1,BR2,NA,2B,1,1,0,0,0,805
boothed01,1874,1,BR2,NA,OF,44,69,3,17,0,806
boydbi01,1874,1,HR1,NA,3B,25,43,44,44,6,807
boydbi01,1874,1,HR1,NA,OF,1,2,0,0,0,808
bradyst01,1874,1,HR1,NA,3B,16,28,19,24,0,809
bradyst01,1874,1,HR1,NA,OF,11,16,2,10,0,810
bradyst01,1874,1,HR1,NA,SS,1,0,0,1,0,811
brainas01,1874,1,BL1,NA,2B,21,24,41,22,1,812
brainas01,1874,1,BL1,NA,OF,2,1,0,0,0,813
brainas01,1874,1,BL1,NA,P,30,8,33,9,2,814
brown01,1874,1,BL1,NA,SS,2,3,5,3,0,815
burdoja01,1874,1,NY2,NA,3B,60,160,131,64,7,816
burdoja01,1874,1,NY2,NA,OF,3,3,0,0,0,817
careyto01,1874,1,NY2,NA,2B,13,30,34,18,2,818
careyto01,1874,1,NY2,NA,SS,51,40,133,50,5,819
carlle01,1874,1,BL1,NA,C,1,1,0,3,0,820
chapmja01,1874,1,BR2,NA,1B,1,10,0,0,0,821
chapmja01,1874,1,BR2,NA,OF,53,51,12,22,0,822
clackbo01,1874,1,BR2,NA,1B,2,29,1,3,1,823
clackbo01,1874,1,BR2,NA,OF,31,55,5,17,0,824
clappjo01,1874,1,PH1,NA,C,27,126,23,24,3,825
clappjo01,1874,1,PH1,NA,OF,15,19,1,10,1,826
clappjo01,1874,1,PH1,NA,SS,1,0,1,0,0,827
clintji01,1874,1,BR2,NA,2B,1,2,2,5,0,828
clintji01,1874,1,BR2,NA,OF,1,0,0,0,0,829
collida01,1874,1,CH2,NA,OF,2,3,0,0,0,830
collida01,1874,1,CH2,NA,P,2,0,5,0,0,831
collida01,1874,1,CH2,NA,SS,1,1,0,1,0,832
connete01,1874,1,CH2,NA,C,1,2,1,4,0,833
cravebi01,1874,1,PH2,NA,1B,1,1,1,0,0,834
cravebi01,1874,1,PH2,NA,2B,54,175,138,75,27,835
cravebi01,1874,1,PH2,NA,C,5,12,4,8,0,836
cummica01,1874,1,PH2,NA,OF,1,0,0,0,0,837
cummica01,1874,1,PH2,NA,P,54,16,73,23,0,838
cuthbne01,1874,1,CH2,NA,C,4,15,2,6,0,839
cuthbne01,1874,1,CH2,NA,OF,55,135,10,35,1,840
deaneha01,1874,1,BL1,NA,2B,2,3,4,2,0,841
deaneha01,1874,1,BL1,NA,OF,46,75,6,18,2,842
deaneha01,1874,1,BL1,NA,SS,1,0,1,1,0,843
dehlmhe01,1874,1,BR2,NA,1B,53,701,9,42,8,844
devliji01,1874,1,CH2,NA,1B,24,248,3,19,5,845
devliji01,1874,1,CH2,NA,3B,5,5,6,9,0,846
devliji01,1874,1,CH2,NA,OF,17,20,2,7,2,847
donnepe01,1874,1,PH2,NA,2B,1,1,1,1,0,848
donnepe01,1874,1,PH2,NA,OF,3,2,0,1,0,849
donnepe01,1874,1,PH2,NA,SS,2,1,3,3,0,850
eggleda01,1874,1,PH2,NA,2B,2,5,3,1,0,851
eggleda01,1874,1,PH2,NA,OF,57,135,9,15,3,852
farreja01,1874,1,HR1,NA,OF,3,6,0,0,0,853
farrojo01,1874,1,BR2,NA,2B,12,34,45,23,5,854
farrojo01,1874,1,BR2,NA,C,16,40,19,26,1,855
farrojo01,1874,1,BR2,NA,OF,3,0,2,0,0,856
fergubo01,1874,1,BR2,NA,3B,55,79,158,75,1,857
