filedingID,accm_txn_complete_time
8053,5/15/22 6:12
8054,5/17/22 1:02
8055,5/17/22 17:56
8056,5/16/22 12:25
8057,5/17/22 4:03
8058,5/15/22 5:54
8059,5/17/22 6:56
8060,5/15/22 16:00
8061,5/15/22 13:42
8062,5/17/22 7:47
8063,5/17/22 11:17
8064,5/16/22 4:54
8065,5/15/22 8:52
8066,5/17/22 15:55
8067,5/17/22 17:48
8068,5/16/22 18:52
8069,5/16/22 23:58
8070,5/16/22 10:43
8071,5/15/22 13:21
8072,5/16/22 19:49
8073,5/15/22 18:17
8074,5/16/22 7:31
8075,5/17/22 4:55
8076,5/16/22 22:15
8077,5/16/22 16:42
8078,5/16/22 11:05
8079,5/15/22 19:33
8080,5/16/22 3:36
8081,5/16/22 22:07
8082,5/17/22 17:09
8083,5/17/22 4:31
8084,5/16/22 2:12
8085,5/17/22 18:57
8086,5/17/22 11:38
8087,5/15/22 11:52
8088,5/15/22 6:58
8089,5/17/22 9:48
8090,5/15/22 19:30
8091,5/15/22 7:15
8092,5/17/22 17:12
8093,5/17/22 13:44
8094,5/15/22 14:19
8095,5/17/22 3:28
8096,5/17/22 20:34
8097,5/17/22 2:36
8098,5/15/22 15:50
8099,5/16/22 0:16
8100,5/17/22 23:06
8101,5/15/22 1:56
8102,5/15/22 20:08
8103,5/17/22 3:15
8104,5/17/22 8:25
8105,5/15/22 2:37
8106,5/15/22 0:20
8107,5/15/22 10:06
8108,5/16/22 17:53
8109,5/15/22 16:20
8110,5/15/22 1:56
8111,5/17/22 18:37
8112,5/16/22 3:59
8113,5/15/22 20:12
8114,5/15/22 1:20
8115,5/15/22 20:21
8116,5/15/22 11:25
8117,5/17/22 5:07
8118,5/16/22 3:41
8119,5/15/22 10:51
8120,5/16/22 19:57
8121,5/16/22 16:03
8122,5/16/22 1:05
8123,5/16/22 21:37
8124,5/17/22 15:02
8125,5/17/22 2:05
8126,5/17/22 3:14
8127,5/15/22 9:52
8128,5/16/22 2:18
8129,5/16/22 7:05
8130,5/16/22 10:55
8131,5/16/22 14:55
8132,5/17/22 21:46
8133,5/16/22 18:00
8134,5/16/22 9:03
8135,5/16/22 0:16
8136,5/15/22 22:19
8137,5/16/22 6:17
8138,5/16/22 1:47
8139,5/17/22 7:09
8140,5/17/22 9:56
8141,5/15/22 15:04
8142,5/15/22 8:57
8143,5/16/22 2:48
8144,5/16/22 12:06
8145,5/17/22 5:08
8146,5/16/22 9:38
8147,5/16/22 22:24
8148,5/17/22 20:22
8149,5/15/22 9:46
8150,5/17/22 10:18
8151,5/17/22 12:07
8152,5/17/22 19:17
8153,5/16/22 23:07
8154,5/16/22 14:51
8155,5/17/22 9:56
8156,5/16/22 5:55
8157,5/17/22 20:10
8158,5/17/22 14:34
8159,5/17/22 19:10
8160,5/15/22 3:55
8161,5/16/22 15:38
8162,5/15/22 1:40
8163,5/16/22 8:18
8164,5/16/22 18:22
8165,5/16/22 21:39
8166,5/16/22 23:51
8167,5/17/22 20:05
8168,5/17/22 23:24
8169,5/15/22 4:26
8170,5/16/22 14:17
8171,5/15/22 9:02
8172,5/15/22 8:14
8173,5/16/22 20:10
8174,5/17/22 11:46
8175,5/15/22 19:05
8176,5/17/22 8:01
8177,5/16/22 9:39
8178,5/15/22 21:06
8179,5/15/22 0:56
8180,5/17/22 10:29
8181,5/17/22 4:26
8182,5/16/22 15:33
8183,5/17/22 10:22
8184,5/16/22 9:09
8185,5/15/22 1:13
8186,5/15/22 11:38
8187,5/15/22 20:42
8188,5/16/22 23:48
8189,5/15/22 18:13
8190,5/16/22 23:05
8191,5/17/22 14:35
8192,5/16/22 14:38
8193,5/15/22 15:56
8194,5/16/22 22:11
8195,5/16/22 8:32
8196,5/16/22 22:54
8197,5/15/22 7:29
8198,5/16/22 11:03
8199,5/17/22 12:12
8200,5/16/22 16:37
8201,5/15/22 4:41
8202,5/17/22 8:13
8203,5/16/22 12:29
8204,5/15/22 0:12
8205,5/16/22 19:47
8206,5/16/22 23:58
8207,5/16/22 11:49
8208,5/16/22 23:45
8209,5/17/22 14:11
8210,5/17/22 22:34
8211,5/17/22 15:50
8212,5/16/22 2:30
8213,5/15/22 2:10
8214,5/17/22 5:32
8215,5/15/22 1:13
8216,5/17/22 4:22
8217,5/17/22 19:35
8218,5/17/22 7:10
8219,5/17/22 16:54
8220,5/17/22 1:03
8221,5/17/22 21:20
8222,5/15/22 23:58
8223,5/16/22 23:38
8224,5/16/22 22:41
8225,5/17/22 7:06
8226,5/16/22 0:46
8227,5/17/22 21:43
8228,5/17/22 11:26
8229,5/15/22 23:21
8230,5/15/22 7:03
8231,5/15/22 11:09
8232,5/17/22 18:53
8233,5/16/22 8:24
8234,5/15/22 14:01
8235,5/17/22 15:04
8236,5/17/22 0:27
8237,5/17/22 7:56
8238,5/17/22 3:48
8239,5/16/22 0:36
8240,5/16/22 15:22
8241,5/17/22 7:35
8242,5/17/22 0:50
8243,5/17/22 7:40
8244,5/17/22 21:34
8245,5/17/22 11:50
8246,5/17/22 12:44
8247,5/16/22 5:13
8248,5/16/22 4:55
8249,5/17/22 1:16
8250,5/17/22 9:16
8251,5/17/22 1:23
8252,5/16/22 5:49
8253,5/16/22 9:04
8254,5/16/22 9:37
8255,5/17/22 4:01
8256,5/15/22 17:47
8257,5/16/22 2:33
8258,5/16/22 23:54
8259,5/17/22 16:46
8260,5/17/22 7:14
8261,5/15/22 15:32
8262,5/15/22 13:23
8263,5/16/22 5:47
8264,5/17/22 2:56
8265,5/16/22 20:28
8266,5/15/22 20:59
8267,5/16/22 2:35
8268,5/17/22 11:39
8269,5/16/22 4:01
8270,5/17/22 17:04
8271,5/15/22 5:07
8272,5/17/22 23:55
8273,5/17/22 1:41
8274,5/15/22 6:49
8275,5/17/22 8:43
8276,5/16/22 13:02
8277,5/15/22 9:33
8278,5/15/22 10:53
8279,5/16/22 3:09
8280,5/15/22 16:09
8281,5/17/22 21:57
8282,5/15/22 9:32
8283,5/17/22 1:44
8284,5/15/22 15:28
8285,5/17/22 12:02
8286,5/17/22 5:35
8287,5/15/22 20:29
8288,5/16/22 4:52
8289,5/17/22 20:37
8290,5/17/22 17:42
8291,5/17/22 0:31
8292,5/17/22 23:30
8293,5/17/22 19:22
8294,5/15/22 3:35
8295,5/17/22 17:00
8296,5/16/22 1:58
8297,5/16/22 10:28
8298,5/15/22 13:41
8299,5/16/22 6:55
8300,5/17/22 13:44
8301,5/16/22 5:46
8302,5/16/22 2:40
8303,5/17/22 2:38
8304,5/16/22 8:25
8305,5/16/22 14:01
8306,5/15/22 9:58
8307,5/15/22 2:11
8308,5/15/22 22:32
8309,5/15/22 20:54
8310,5/15/22 4:12
8311,5/16/22 17:02
8312,5/16/22 21:10
8313,5/17/22 20:35
8314,5/17/22 16:49
8315,5/16/22 13:43
8316,5/15/22 7:27
8317,5/16/22 2:42
8318,5/17/22 19:39
8319,5/15/22 15:20
8320,5/17/22 5:33
8321,5/16/22 19:39
8322,5/17/22 15:28
8323,5/15/22 15:27
8324,5/16/22 2:04
8325,5/17/22 18:05
8326,5/16/22 10:37
8327,5/17/22 9:49
8328,5/15/22 5:14
8329,5/15/22 6:29
8330,5/17/22 3:59
8331,5/15/22 8:25
8332,5/15/22 22:23
8333,5/16/22 5:37
8334,5/15/22 4:08
8335,5/16/22 8:28
8336,5/15/22 10:04
8337,5/16/22 16:08
8338,5/16/22 19:19
8339,5/16/22 9:56
8340,5/15/22 10:26
8341,5/17/22 13:23
8342,5/15/22 16:33
8343,5/16/22 2:30
8344,5/15/22 2:12
8345,5/17/22 23:59
8346,5/16/22 7:50
8347,5/15/22 9:16
8348,5/16/22 22:53
8349,5/15/22 23:05
8350,5/17/22 22:07
8351,5/15/22 3:12
8352,5/17/22 12:33
8353,5/16/22 6:24
8354,5/17/22 20:59
8355,5/17/22 16:15
8356,5/15/22 17:33
8357,5/15/22 17:30
8358,5/15/22 5:52
8359,5/16/22 17:37
8360,5/17/22 14:26
8361,5/15/22 14:13
8362,5/16/22 1:06
8363,5/17/22 3:38
8364,5/17/22 15:06
8365,5/15/22 15:01
8366,5/15/22 22:02
8367,5/15/22 3:57
8368,5/17/22 20:24
8369,5/15/22 13:48
8370,5/15/22 3:09
8371,5/16/22 6:54
8372,5/15/22 18:37
8373,5/16/22 10:47
8374,5/15/22 4:44
8375,5/16/22 21:36
8376,5/15/22 6:26
8377,5/16/22 22:32
8378,5/17/22 21:34
8379,5/17/22 2:01
8380,5/15/22 0:20
8381,5/15/22 5:19
8382,5/17/22 0:35
8383,5/16/22 6:08
8384,5/16/22 4:14
8385,5/16/22 22:18
8386,5/17/22 19:17
8387,5/17/22 17:59
8388,5/15/22 13:44
8389,5/17/22 14:34
8390,5/16/22 19:20
8391,5/17/22 10:33
8392,5/16/22 0:05
8393,5/15/22 19:42
8394,5/16/22 1:54
8395,5/16/22 12:42
8396,5/16/22 1:11
8397,5/15/22 18:26
8398,5/16/22 1:29
8399,5/16/22 21:42
8400,5/17/22 17:25
8401,5/15/22 12:23
8402,5/15/22 20:57
8403,5/15/22 4:47
8404,5/15/22 22:24
8405,5/17/22 5:28
8406,5/17/22 3:09
8407,5/16/22 20:43
8408,5/17/22 20:05
8409,5/16/22 22:06
8410,5/15/22 17:00
8411,5/15/22 19:49
8412,5/17/22 12:29
8413,5/15/22 1:14
8414,5/17/22 4:58
8415,5/17/22 4:48
8416,5/17/22 21:42
8417,5/16/22 1:45
8418,5/15/22 13:01
8419,5/16/22 19:58
8420,5/17/22 1:27
8421,5/17/22 5:47
8422,5/15/22 23:29
8423,5/16/22 0:57
8424,5/17/22 5:39
8425,5/15/22 13:55
8426,5/17/22 6:47
8427,5/17/22 6:20
8428,5/15/22 2:02
8429,5/17/22 3:08
8430,5/16/22 0:58
8431,5/17/22 13:14
8432,5/15/22 23:11
8433,5/17/22 13:01
8434,5/16/22 5:57
8435,5/16/22 22:14
8436,5/16/22 16:46
8437,5/17/22 8:51
8438,5/17/22 15:38
8439,5/17/22 12:37
8440,5/17/22 17:26
8441,5/15/22 20:18
8442,5/15/22 1:43
8443,5/16/22 17:39
8444,5/17/22 9:46
8445,5/17/22 0:58
8446,5/16/22 19:29
8447,5/16/22 23:25
8448,5/16/22 6:24
8449,5/17/22 22:25
8450,5/15/22 19:06
8451,5/17/22 21:25
8452,5/17/22 19:05
8453,5/15/22 18:56
8454,5/16/22 21:44
8455,5/15/22 18:43
8456,5/17/22 21:26
8457,5/17/22 22:25
8458,5/16/22 4:53
8459,5/16/22 3:42
8460,5/17/22 15:42
8461,5/17/22 11:05
8462,5/17/22 17:29
8463,5/16/22 15:20
8464,5/17/22 19:14
8465,5/16/22 3:13
8466,5/17/22 15:15
8467,5/17/22 15:02
8468,5/16/22 23:09
8469,5/16/22 16:39
8470,5/17/22 12:48
8471,5/17/22 13:21
8472,5/15/22 3:39
8473,5/16/22 6:09
8474,5/17/22 8:25
8475,5/15/22 19:43
8476,5/16/22 21:46
8477,5/15/22 2:31
8478,5/15/22 7:38
8479,5/17/22 1:08
8480,5/17/22 5:29
8481,5/16/22 11:05
8482,5/16/22 8:32
8483,5/17/22 6:27
8484,5/15/22 3:40
8485,5/17/22 20:39
8486,5/15/22 19:56
8487,5/16/22 2:59
8488,5/16/22 13:35
8489,5/17/22 21:58
8490,5/17/22 21:25
8491,5/17/22 15:44
8492,5/17/22 8:30
8493,5/16/22 3:36
8494,5/15/22 21:16
8495,5/16/22 1:21
8496,5/17/22 14:04
8497,5/17/22 2:06
8498,5/16/22 0:59
8499,5/16/22 7:40
8500,5/15/22 5:26
8501,5/17/22 14:12
8502,5/16/22 20:21
8503,5/16/22 15:10
8504,5/16/22 6:48
8505,5/17/22 22:23
8506,5/16/22 0:48
8507,5/15/22 18:35
8508,5/17/22 18:50
8509,5/17/22 8:54
8510,5/17/22 17:37
8511,5/17/22 13:13
8512,5/16/22 4:27
8513,5/16/22 13:44
8514,5/16/22 23:42
8515,5/17/22 13:37
8516,5/17/22 22:32
8517,5/15/22 13:16
8518,5/17/22 23:28
8519,5/15/22 20:51
8520,5/16/22 1:53
8521,5/15/22 4:50
8522,5/17/22 21:16
8523,5/15/22 15:17
8524,5/17/22 21:21
8525,5/17/22 18:46
8526,5/16/22 2:08
8527,5/16/22 8:49
8528,5/17/22 19:47
8529,5/15/22 7:37
8530,5/15/22 15:45
8531,5/16/22 5:35
8532,5/17/22 7:18
8533,5/17/22 22:28
8534,5/16/22 9:05
8535,5/15/22 9:15
8536,5/17/22 13:16
8537,5/16/22 19:52
8538,5/16/22 16:56
8539,5/16/22 10:25
8540,5/16/22 4:01
8541,5/17/22 18:37
8542,5/17/22 8:17
8543,5/15/22 20:21
8544,5/16/22 7:18
8545,5/17/22 18:01
8546,5/16/22 0:02
8547,5/17/22 7:29
8548,5/16/22 4:48
8549,5/16/22 23:29
8550,5/17/22 3:11
8551,5/15/22 7:27
8552,5/15/22 2:54
8553,5/17/22 7:12
8554,5/16/22 10:17
8555,5/17/22 9:17
8556,5/17/22 2:41
8557,5/16/22 23:22
8558,5/15/22 23:55
8559,5/16/22 16:53
8560,5/16/22 9:24
8561,5/15/22 23:28
8562,5/16/22 6:25
8563,5/16/22 12:43
8564,5/16/22 0:35
8565,5/17/22 1:53
8566,5/16/22 7:43
8567,5/17/22 16:46
8568,5/17/22 1:48
8569,5/16/22 21:39
8570,5/16/22 17:47
8571,5/16/22 20:25
8572,5/16/22 23:46
8573,5/16/22 7:49
8574,5/17/22 13:33
8575,5/17/22 10:56
8576,5/15/22 8:34
8577,5/16/22 22:02
8578,5/16/22 10:13
8579,5/15/22 10:26
8580,5/15/22 21:01
8581,5/17/22 10:03
8582,5/15/22 13:42
8583,5/16/22 14:47
8584,5/15/22 17:52
8585,5/16/22 5:57
8586,5/16/22 23:18
8587,5/17/22 15:07
8588,5/16/22 6:21
8589,5/16/22 5:48
8590,5/15/22 12:05
8591,5/17/22 0:50
8592,5/17/22 9:24
8593,5/17/22 6:10
8594,5/15/22 23:59
8595,5/16/22 11:56
8596,5/16/22 16:30
8597,5/17/22 17:31
8598,5/16/22 5:12
8599,5/16/22 8:12
8600,5/16/22 9:40
8601,5/17/22 12:20
8602,5/15/22 21:32
8603,5/15/22 18:29
8604,5/15/22 12:42
8605,5/17/22 16:44
8606,5/17/22 2:17
8607,5/15/22 5:17
8608,5/16/22 12:03
8609,5/15/22 14:21
8610,5/16/22 14:22
8611,5/17/22 20:28
8612,5/16/22 23:11
8613,5/16/22 7:59
8614,5/16/22 10:30
8615,5/15/22 22:55
8616,5/16/22 2:59
8617,5/17/22 15:12
8618,5/17/22 8:17
8619,5/15/22 6:58
8620,5/17/22 3:11
8621,5/16/22 4:07
8622,5/17/22 10:56
8623,5/15/22 8:55
8624,5/15/22 7:48
8625,5/15/22 13:10
8626,5/16/22 6:24
8627,5/16/22 4:04
8628,5/17/22 14:07
8629,5/16/22 18:55
8630,5/16/22 4:43
8631,5/16/22 19:50
8632,5/15/22 22:41
8633,5/17/22 19:25
8634,5/17/22 14:13
8635,5/16/22 10:19
8636,5/16/22 16:33
8637,5/17/22 5:27
8638,5/17/22 7:43
8639,5/16/22 17:21
8640,5/17/22 3:51
8641,5/17/22 1:16
8642,5/15/22 16:39
8643,5/16/22 5:21
8644,5/17/22 22:03
8645,5/15/22 5:38
8646,5/16/22 5:43
8647,5/16/22 3:58
8648,5/16/22 7:53
8649,5/16/22 23:35
8650,5/15/22 2:25
8651,5/16/22 10:28
8652,5/15/22 3:09
8653,5/16/22 14:33
8654,5/15/22 2:25
8655,5/17/22 21:07
8656,5/16/22 6:08
8657,5/16/22 20:42
8658,5/15/22 23:55
8659,5/16/22 10:23
8660,5/17/22 15:14
8661,5/15/22 22:17
8662,5/15/22 17:20
8663,5/16/22 22:59
8664,5/15/22 17:37
8665,5/16/22 5:05
8666,5/16/22 13:25
8667,5/15/22 23:18
8668,5/15/22 20:13
8669,5/17/22 13:16
8670,5/17/22 15:21
8671,5/16/22 6:22
8672,5/17/22 22:54
8673,5/15/22 14:20
8674,5/15/22 9:18
8675,5/15/22 20:28
8676,5/15/22 19:58
8677,5/15/22 1:59
8678,5/16/22 21:36
8679,5/17/22 4:20
8680,5/17/22 19:55
8681,5/15/22 8:39
8682,5/17/22 6:13
8683,5/15/22 12:18
8684,5/17/22 16:53
8685,5/17/22 8:22
8686,5/17/22 23:24
8687,5/16/22 18:42
8688,5/16/22 22:43
8689,5/17/22 7:35
8690,5/17/22 20:00
8691,5/17/22 19:36
8692,5/17/22 23:47
8693,5/17/22 13:38
8694,5/15/22 3:19
8695,5/17/22 22:34
8696,5/17/22 21:04
8697,5/17/22 5:29
8698,5/17/22 21:18
8699,5/17/22 11:01
8700,5/16/22 0:07
8701,5/17/22 11:41
8702,5/17/22 14:34
8703,5/15/22 17:28
8704,5/16/22 13:38
8705,5/15/22 23:03
8706,5/16/22 12:10
8707,5/17/22 12:05
8708,5/17/22 20:19
8709,5/16/22 5:23
8710,5/16/22 18:07
8711,5/17/22 7:03
8712,5/15/22 2:47
8713,5/15/22 22:47
8714,5/17/22 11:22
8715,5/16/22 11:59
8716,5/15/22 6:01
8717,5/16/22 12:34
8718,5/17/22 11:34
8719,5/16/22 17:10
8720,5/16/22 15:47
8721,5/17/22 20:52
8722,5/15/22 7:46
8723,5/17/22 13:16
8724,5/17/22 8:51
8725,5/17/22 16:34
8726,5/15/22 9:04
8727,5/16/22 13:55
8728,5/17/22 11:45
8729,5/16/22 19:52
8730,5/15/22 18:54
8731,5/16/22 16:14
8732,5/17/22 11:24
8733,5/17/22 4:23
8734,5/15/22 5:37
8735,5/16/22 11:42
8736,5/16/22 10:52
8737,5/16/22 5:36
8738,5/16/22 17:04
8739,5/17/22 18:49
8740,5/15/22 12:31
8741,5/15/22 12:59
8742,5/15/22 18:29
8743,5/17/22 21:04
8744,5/15/22 19:23
8745,5/15/22 4:29
8746,5/15/22 11:23
8747,5/16/22 23:28
8748,5/15/22 3:45
8749,5/16/22 23:59
8750,5/17/22 11:08
8751,5/17/22 16:44
8752,5/15/22 16:00
8753,5/15/22 2:55
8754,5/16/22 18:29
8755,5/16/22 14:17
8756,5/15/22 4:07
8757,5/15/22 16:42
8758,5/15/22 2:21
8759,5/16/22 8:20
8760,5/17/22 2:04
8761,5/15/22 7:15
8762,5/16/22 10:20
8763,5/15/22 19:00
8764,5/15/22 6:11
8765,5/16/22 19:46
8766,5/15/22 17:53
8767,5/17/22 0:06
8768,5/16/22 14:10
8769,5/15/22 1:46
8770,5/15/22 22:22
8771,5/17/22 0:48
8772,5/16/22 1:46
8773,5/16/22 16:21
8774,5/17/22 4:07
8775,5/17/22 22:54
8776,5/17/22 3:31
8777,5/15/22 12:45
8778,5/16/22 17:31
8779,5/15/22 9:52
8780,5/16/22 7:11
8781,5/15/22 22:56
8782,5/16/22 3:14
8783,5/15/22 23:24
8784,5/17/22 22:51
8785,5/15/22 2:14
8786,5/15/22 6:07
8787,5/15/22 3:19
8788,5/16/22 6:59
8789,5/15/22 4:27
8790,5/15/22 22:34
8791,5/15/22 21:11
8792,5/17/22 13:22
8793,5/15/22 15:07
8794,5/16/22 17:53
8795,5/17/22 15:45
8796,5/17/22 13:25
8797,5/16/22 12:01
8798,5/17/22 19:23
8799,5/15/22 22:23
8800,5/16/22 19:25
8801,5/17/22 8:01
8802,5/16/22 0:00
8803,5/17/22 6:24
8804,5/15/22 3:19
8805,5/15/22 21:53
8806,5/17/22 13:08
8807,5/17/22 9:36
8808,5/16/22 12:36
8809,5/17/22 16:43
8810,5/17/22 6:37
8811,5/15/22 8:49
8812,5/17/22 9:05
8813,5/17/22 9:59
8814,5/17/22 11:26
8815,5/16/22 15:39
8816,5/16/22 19:01
8817,5/17/22 0:22
8818,5/15/22 8:59
8819,5/15/22 16:49
8820,5/15/22 7:59
8821,5/17/22 16:04
8822,5/16/22 14:28
8823,5/16/22 9:23
8824,5/17/22 20:41
8825,5/17/22 14:14
8826,5/16/22 22:57
8827,5/16/22 1:11
8828,5/17/22 0:39
8829,5/16/22 7:42
8830,5/15/22 21:12
8831,5/16/22 14:04
8832,5/15/22 17:29
8833,5/16/22 16:25
8834,5/16/22 9:04
8835,5/15/22 13:48
8836,5/15/22 20:44
8837,5/15/22 17:24
8838,5/15/22 19:57
8839,5/17/22 1:04
8840,5/17/22 21:24
8841,5/17/22 9:59
8842,5/17/22 0:47
8843,5/17/22 22:04
8844,5/16/22 18:09
8845,5/17/22 1:51
8846,5/16/22 6:01
8847,5/15/22 6:53
8848,5/15/22 14:06
8849,5/17/22 20:59
8850,5/16/22 6:22
8851,5/17/22 4:53
8852,5/16/22 22:44
8853,5/16/22 4:37
8854,5/16/22 10:39
8855,5/16/22 16:23
8856,5/17/22 15:47
8857,5/17/22 21:10
8858,5/15/22 7:45
8859,5/16/22 5:43
8860,5/15/22 15:47
8861,5/17/22 21:30
8862,5/16/22 3:10
8863,5/15/22 3:09
8864,5/15/22 6:26
8865,5/17/22 17:48
8866,5/17/22 18:11
8867,5/15/22 8:08
8868,5/17/22 13:20
8869,5/17/22 0:08
8870,5/16/22 14:35
8871,5/17/22 14:07
8872,5/16/22 23:55
8873,5/16/22 7:28
8874,5/15/22 12:48
8875,5/15/22 4:15
8876,5/16/22 14:44
8877,5/17/22 4:09
8878,5/16/22 22:40
8879,5/15/22 19:09
8880,5/17/22 15:59
8881,5/15/22 1:14
8882,5/16/22 9:42
8883,5/17/22 16:10
8884,5/16/22 8:50
8885,5/17/22 18:05
8886,5/17/22 8:58
8887,5/15/22 20:36
8888,5/16/22 16:17
8889,5/17/22 11:25
8890,5/16/22 21:34
8891,5/17/22 8:44
8892,5/17/22 11:45
8893,5/17/22 6:46
8894,5/16/22 23:37
8895,5/16/22 12:20
8896,5/17/22 12:01
8897,5/15/22 21:01
8898,5/15/22 4:15
8899,5/16/22 17:45
8900,5/17/22 17:45
8901,5/16/22 17:31
8902,5/15/22 5:04
8903,5/17/22 0:01
8904,5/15/22 9:55
8905,5/15/22 10:31
8906,5/16/22 2:46
8907,5/15/22 16:44
8908,5/16/22 19:27
8909,5/16/22 11:05
8910,5/15/22 21:39
8911,5/16/22 8:20
8912,5/16/22 0:56
8913,5/15/22 18:37
8914,5/17/22 18:11
8915,5/15/22 10:27
8916,5/17/22 15:20
8917,5/15/22 4:48
8918,5/15/22 13:25
8919,5/16/22 5:10
8920,5/17/22 3:13
8921,5/15/22 5:46
8922,5/17/22 17:29
8923,5/17/22 8:58
8924,5/16/22 19:47
8925,5/17/22 14:53
8926,5/17/22 22:14
8927,5/15/22 22:12
8928,5/15/22 9:15
8929,5/15/22 14:39
8930,5/17/22 2:57
8931,5/15/22 9:28
8932,5/15/22 15:11
8933,5/17/22 4:57
8934,5/17/22 5:29
8935,5/17/22 22:51
8936,5/16/22 16:24
8937,5/15/22 23:50
8938,5/16/22 2:30
8939,5/17/22 0:30
8940,5/16/22 23:03
8941,5/16/22 19:17
8942,5/16/22 21:08
8943,5/16/22 8:55
8944,5/17/22 14:12
8945,5/17/22 17:02
8946,5/16/22 19:27
8947,5/17/22 11:46
8948,5/16/22 3:23
8949,5/16/22 8:00
8950,5/17/22 11:14
8951,5/15/22 12:58
8952,5/17/22 0:04
8953,5/17/22 7:49
8954,5/15/22 1:23
8955,5/17/22 15:36
8956,5/15/22 13:55
8957,5/17/22 16:14
8958,5/15/22 16:48
8959,5/17/22 11:25
8960,5/16/22 7:12
8961,5/15/22 0:46
8962,5/16/22 9:07
8963,5/17/22 2:04
8964,5/16/22 14:40
8965,5/15/22 7:12
8966,5/16/22 1:46
8967,5/15/22 10:47
8968,5/15/22 1:33
8969,5/16/22 10:07
8970,5/16/22 22:12
8971,5/15/22 17:35
8972,5/17/22 9:32
8973,5/16/22 22:58
8974,5/16/22 10:14
8975,5/16/22 15:12
8976,5/17/22 19:07
8977,5/17/22 11:45
8978,5/17/22 0:07
8979,5/17/22 0:32
8980,5/15/22 2:18
8981,5/17/22 0:10
8982,5/17/22 8:22
8983,5/17/22 3:21
8984,5/16/22 20:57
8985,5/15/22 0:36
8986,5/16/22 16:47
8987,5/15/22 6:05
8988,5/15/22 13:08
8989,5/15/22 17:48
8990,5/15/22 9:37
8991,5/16/22 9:55
8992,5/17/22 19:41
8993,5/15/22 3:03
8994,5/15/22 12:20
8995,5/16/22 8:05
8996,5/17/22 14:01
8997,5/16/22 15:25
8998,5/15/22 20:39
8999,5/17/22 10:31
9000,5/17/22 12:28
9001,5/15/22 16:56
9002,5/17/22 22:11
9003,5/17/22 15:49
9004,5/15/22 16:17
9005,5/15/22 6:23
9006,5/16/22 21:07
9007,5/16/22 0:30
9008,5/17/22 1:00
9009,5/17/22 19:49
9010,5/17/22 14:11
9011,5/15/22 15:43
9012,5/15/22 23:24
9013,5/16/22 14:32
9014,5/17/22 11:14
9015,5/17/22 0:32
9016,5/16/22 22:33
9017,5/15/22 19:42
9018,5/15/22 22:11
9019,5/15/22 9:32
9020,5/17/22 2:52
9021,5/17/22 20:53
9022,5/17/22 3:53
9023,5/17/22 13:56
9024,5/15/22 5:38
9025,5/15/22 20:43
9026,5/17/22 4:22
9027,5/15/22 2:24
9028,5/16/22 20:04
9029,5/15/22 14:08
9030,5/17/22 12:32
9031,5/17/22 4:33
9032,5/17/22 7:18
9033,5/16/22 4:16
9034,5/15/22 11:49
9035,5/15/22 5:04
9036,5/15/22 9:50
9037,5/15/22 5:10
9038,5/15/22 12:11
9039,5/15/22 13:54
9040,5/16/22 6:50
9041,5/16/22 17:30
9042,5/16/22 2:58
9043,5/15/22 15:18
9044,5/16/22 9:27
9045,5/15/22 18:52
9046,5/17/22 8:44
9047,5/17/22 8:03
9048,5/17/22 16:21
9049,5/17/22 23:36
9050,5/16/22 4:19
9051,5/16/22 17:20
9052,5/17/22 10:18
9053,5/15/22 16:02
9054,5/15/22 16:02
9055,5/17/22 13:46
9056,5/15/22 22:38
9057,5/17/22 18:07
9058,5/16/22 21:50
9059,5/16/22 23:07
9060,5/17/22 8:51
9061,5/17/22 15:42
9062,5/16/22 17:54
9063,5/16/22 8:39
9064,5/15/22 9:27
9065,5/15/22 15:00
9066,5/17/22 12:58
9067,5/17/22 9:17
9068,5/16/22 16:16
9069,5/17/22 15:28
9070,5/15/22 20:32
9071,5/17/22 16:42
9072,5/15/22 2:29
9073,5/17/22 20:39
9074,5/17/22 21:44
9075,5/15/22 2:45
9076,5/15/22 10:12
9077,5/15/22 19:38
9078,5/15/22 1:17
9079,5/17/22 2:50
9080,5/15/22 19:38
9081,5/16/22 10:38
9082,5/16/22 1:43
9083,5/16/22 14:29
9084,5/16/22 11:54
9085,5/16/22 8:40
9086,5/16/22 22:53
9087,5/17/22 9:11
9088,5/16/22 2:57
9089,5/16/22 14:41
9090,5/16/22 15:33
9091,5/15/22 5:11
9092,5/17/22 16:32
9093,5/16/22 21:43
9094,5/16/22 11:06
9095,5/15/22 14:38
9096,5/17/22 21:36
9097,5/15/22 3:11
9098,5/15/22 13:46
9099,5/17/22 18:41
9100,5/16/22 22:16
9101,5/16/22 2:42
9102,5/15/22 20:39
9103,5/16/22 22:32
9104,5/15/22 18:00
9105,5/17/22 22:13
9106,5/17/22 7:36
9107,5/16/22 5:11
9108,5/15/22 6:44
9109,5/16/22 10:17
9110,5/15/22 4:21
9111,5/17/22 15:20
9112,5/16/22 15:24
9113,5/16/22 11:38
9114,5/15/22 14:09
9115,5/15/22 15:28
9116,5/15/22 18:24
9117,5/16/22 3:43
9118,5/15/22 23:17
9119,5/15/22 9:28
9120,5/15/22 1:28
9121,5/15/22 18:37
9122,5/16/22 17:40
9123,5/16/22 23:02
9124,5/15/22 18:33
9125,5/16/22 2:44
9126,5/15/22 11:09
9127,5/15/22 0:47
